data,id,nazwa,ogolem,liczba_zgonow,liczba_wyleczonych,osoby_z_kwarantanny_po_powrocie_z_zagranicy,osoby_z_kwarantanny_po_kontakcie_z_osoba_zakazona,zachorowania_poprzez_kontakt_w_szpitalu_lub_przychodni,zachorowania_w_dps,zachorowania_w_zol,zaklady_pracy,szkoly,uczelnie,akademiki,wesela,puby_kawiarnie_restauracje_kluby,transport_publiczny,inne_przypadki_zachorowan
2020-09-14,13,oświęcimski,401,6,346,2,210,16,0,0,0,0,NA,0,0,0,NA,173
2020-09-14,14,proszowicki,61,3,33,2,8,7,21,0,NA,NA,NA,NA,NA,NA,NA,23
2020-09-14,15,suski,295,2,260,2,141,5,NA,NA,55,1,NA,NA,19,NA,NA,72
2020-09-14,16,tarnowski,292,9,256,6,162,3,56,NA,NA,NA,NA,NA,NA,NA,NA,65
2020-09-14,17,tatrzański,310,4,258,2,175,13,0,0,20,5,NA,0,0,0,NA,95
2020-09-14,18,wadowicki,323,6,242,0,186,28,1,0,7,0,NA,0,0,0,NA,101
2020-09-14,19,wielicki,304,6,260,1,232,9,0,0,2,0,NA,0,0,0,NA,60
2020-09-14,20,m. Kraków,1850,30,1291,32,464,136,0,0,25,0,NA,0,34,32,NA,1127
2020-09-14,21,m. Nowy Sącz,506,13,279,3,272,17,105,0,102,0,NA,0,7,0,NA,NA
2020-09-14,22,m. Tarnów,81,0,63,8,22,3,0,0,0,0,NA,0,0,0,NA,48
2020-09-15,1,bocheński,449,30,394,3,126,13,240,0,12,17,NA,0,26,0,NA,12
2020-09-15,2,brzeski,154,2,127,3,33,50,1,2,1,0,NA,0,0,21,NA,43
2020-09-15,3,chrzanowski,95,4,64,1,38,1,0,0,16,0,NA,0,2,0,NA,37
2020-09-15,4,dąbrowski,49,0,46,2,38,1,0,0,0,0,NA,0,0,0,NA,8
2020-09-15,5,gorlicki,153,2,128,2,97,5,0,0,0,5,NA,0,0,0,NA,44
2020-09-15,6,krakowski,441,3,282,6,132,31,0,0,5,0,NA,0,2,4,NA,261
2020-09-15,7,limanowski,608,8,456,0,357,29,0,0,0,3,NA,0,0,0,NA,219
2020-09-15,8,miechowski,71,0,44,0,26,0,0,0,0,0,NA,0,0,0,NA,45
2020-09-15,9,myślenicki,379,0,290,0,170,23,0,0,63,1,NA,0,2,0,NA,120
2020-09-15,10,nowosądecki,1313,20,903,7,830,45,64,1,276,3,NA,0,19,0,NA,68
2020-09-15,11,nowotarski,708,13,475,2,332,69,0,0,15,7,NA,0,0,0,NA,283
2020-09-15,12,olkuski,89,0,58,4,7,8,0,0,32,3,NA,0,0,0,NA,35
2020-09-15,13,oświęcimski,403,6,354,2,210,16,0,0,0,0,NA,0,0,0,NA,175
2020-09-15,14,proszowicki,62,3,33,2,8,7,22,0,0,0,NA,0,0,0,NA,23
2020-09-15,15,suski,296,2,260,2,142,5,0,0,55,1,NA,0,19,0,NA,72
2020-09-15,16,tarnowski,293,9,257,6,162,3,56,0,0,0,NA,0,0,0,NA,66
2020-09-15,17,tatrzański,316,4,259,2,175,13,0,0,20,9,NA,0,0,0,NA,97
2020-09-15,18,wadowicki,324,7,242,0,186,28,1,0,7,0,NA,0,0,0,NA,102
2020-09-15,19,wielicki,304,6,266,1,232,9,0,0,2,0,NA,0,0,0,NA,60
2020-09-15,20,m. Kraków,1868,31,1293,33,467,139,0,0,25,0,NA,0,34,32,NA,1138
2020-09-15,21,m. Nowy Sącz,510,13,284,3,276,17,105,0,102,0,NA,0,7,0,NA,0
2020-09-15,22,m. Tarnów,81,0,64,8,22,3,0,0,0,0,NA,0,0,0,NA,48
2020-09-16,1,bocheński,450,30,395,3,126,13,240,0,12,17,0,0,26,0,0,13
2020-09-16,2,brzeski,154,2,141,3,33,50,2,2,1,0,0,0,0,21,0,42
2020-09-16,3,chrzanowski,97,4,68,1,38,1,0,0,16,0,0,0,2,0,0,39
2020-09-16,4,dąbrowski,49,0,47,2,38,1,0,0,0,0,0,0,0,0,0,8
2020-09-16,5,gorlicki,153,2,132,2,84,5,0,0,0,5,0,0,13,0,0,44
2020-09-16,6,krakowski,460,3,285,6,132,32,0,0,5,2,0,0,2,4,0,277
2020-09-16,7,limanowski,611,8,466,0,357,29,0,0,0,3,0,0,0,0,1,221
2020-09-16,8,miechowski,72,0,44,0,26,0,0,0,0,0,0,0,0,0,0,46
2020-09-16,9,myślenicki,386,0,293,0,173,23,0,0,63,1,0,0,2,0,0,124
2020-09-16,10,nowosądecki,1321,20,920,7,838,45,64,1,276,3,0,0,19,0,0,68
2020-09-16,11,nowotarski,724,13,488,2,337,69,1,0,16,7,0,0,0,0,0,292
2020-09-16,12,olkuski,99,0,59,4,7,8,0,0,33,3,0,0,0,0,0,44
2020-09-16,13,oświęcimski,405,6,359,2,210,16,0,0,0,0,0,0,0,0,0,177
2020-09-16,14,proszowicki,62,3,34,2,8,7,22,0,0,0,0,0,0,0,0,23
2020-09-16,15,suski,298,2,265,2,142,5,0,0,55,2,0,0,19,0,0,73
2020-09-16,16,tarnowski,293,9,259,6,162,3,56,0,0,0,0,0,0,0,0,66
2020-09-16,17,tatrzański,321,4,263,2,175,13,0,0,23,10,0,0,0,0,0,98
2020-09-16,18,wadowicki,329,7,248,0,186,28,1,0,7,0,0,0,0,0,0,107
2020-09-16,19,wielicki,304,6,266,1,232,9,0,0,2,0,0,0,0,0,0,60
2020-09-16,20,m. Kraków,1894,31,1298,33,468,143,0,0,25,2,0,0,34,32,0,1157
2020-09-16,21,m. Nowy Sącz,513,13,287,3,278,18,105,0,102,0,0,0,7,0,0,0
2020-09-16,22,m. Tarnów,82,0,64,8,22,3,0,0,0,0,0,0,0,0,0,49
2020-09-17,1,bocheński,453,30,395,3,126,13,240,0,12,17,0,0,26,0,0,16
2020-09-17,2,brzeski,160,2,142,3,33,50,8,2,1,0,0,0,0,21,0,42
2020-09-17,3,chrzanowski,99,4,71,1,38,1,0,0,16,0,0,0,2,0,0,41
2020-09-17,4,dąbrowski,49,0,47,2,38,1,0,0,0,0,0,0,0,0,0,8
2020-09-17,5,gorlicki,153,2,137,2,84,5,0,0,0,5,0,0,13,0,0,44
2020-09-17,6,krakowski,471,4,330,6,135,32,0,0,5,2,0,0,2,4,0,285
2020-09-17,7,limanowski,617,8,472,0,357,29,0,0,0,3,0,0,0,0,1,227
2020-09-17,8,miechowski,72,0,45,0,26,0,0,0,0,0,0,0,0,0,0,46
2020-09-17,9,myślenicki,402,0,295,0,180,23,0,0,67,1,0,0,2,0,0,129
2020-09-17,10,nowosądecki,1324,20,932,7,839,47,64,1,276,3,0,0,19,0,0,68
2020-09-17,11,nowotarski,739,14,493,2,342,69,1,0,16,7,0,0,0,0,1,301
2020-09-17,12,olkuski,111,0,60,4,7,8,0,0,39,3,0,0,0,0,0,50
2020-09-17,13,oświęcimski,406,7,364,2,210,16,0,0,0,0,0,0,0,0,0,178
2020-09-17,14,proszowicki,62,3,35,2,8,7,22,0,0,0,0,0,0,0,0,23
2020-09-17,15,suski,303,2,270,2,142,5,0,0,55,2,0,0,19,0,0,78
2020-09-17,16,tarnowski,293,9,259,6,162,3,56,0,0,0,0,0,0,0,0,66
2020-09-17,17,tatrzański,329,4,266,2,175,13,0,0,25,13,0,0,0,0,0,101
2020-09-17,18,wadowicki,339,7,252,0,187,28,1,0,8,0,0,0,0,0,0,115
2020-09-17,19,wielicki,307,6,274,1,232,9,0,0,2,0,0,0,0,0,0,63
2020-09-17,20,m. Kraków,1913,32,1430,33,469,147,0,0,25,4,0,0,34,32,0,1169
2020-09-17,21,m. Nowy Sącz,514,13,289,3,279,18,105,0,102,0,0,0,7,0,0,0
2020-09-17,22,m. Tarnów,85,1,64,8,22,4,0,0,0,0,0,0,0,0,0,51
2020-09-18,1,bocheński,454,30,398,3,126,13,240,0,12,17,0,0,26,0,0,17
2020-09-18,2,brzeski,161,2,145,3,33,50,9,2,1,0,0,0,0,21,0,42
2020-09-18,3,chrzanowski,105,4,72,1,38,5,0,0,16,0,0,0,2,0,0,43
2020-09-18,4,dąbrowski,50,0,47,2,38,1,0,0,0,0,0,0,0,0,0,9
2020-09-18,5,gorlicki,154,2,141,2,84,5,0,0,0,5,0,0,13,0,0,45
2020-09-18,6,krakowski,495,4,360,6,137,32,1,0,5,2,0,0,2,4,0,306
2020-09-18,7,limanowski,620,8,477,0,357,29,0,0,0,3,0,0,0,0,1,230
2020-09-18,8,miechowski,72,0,45,0,26,0,0,0,0,0,0,0,0,0,0,46
2020-09-18,9,myślenicki,407,0,304,0,180,23,0,0,68,2,0,0,2,0,0,132
2020-09-18,10,nowosądecki,1329,20,944,7,843,47,64,1,276,4,0,0,19,0,0,68
2020-09-18,11,nowotarski,750,14,505,2,342,69,1,0,16,7,0,0,0,0,1,312
2020-09-18,12,olkuski,117,0,61,4,11,8,0,0,39,6,0,0,0,0,0,49
2020-09-18,13,oświęcimski,409,8,366,2,210,17,0,0,0,0,0,0,0,0,0,180
2020-09-18,14,proszowicki,62,3,35,2,8,7,22,0,0,0,0,0,0,0,0,23
2020-09-18,15,suski,305,2,271,2,142,5,0,0,55,2,0,0,19,0,0,80
2020-09-18,16,tarnowski,293,9,259,6,162,3,56,0,0,0,0,0,0,0,0,66
2020-09-18,17,tatrzański,334,4,271,2,175,13,0,0,26,15,0,0,0,0,0,103
2020-09-18,18,wadowicki,342,7,252,0,187,28,1,0,9,1,0,0,0,0,0,116
2020-09-18,19,wielicki,310,6,274,1,232,9,0,0,2,0,0,0,0,0,0,66
2020-09-18,20,m. Kraków,1924,32,1575,33,470,149,3,0,25,4,0,0,34,32,0,1174
2020-09-18,21,m. Nowy Sącz,515,14,295,3,280,18,105,0,102,0,0,0,7,0,0,0
2020-09-18,22,m. Tarnów,85,1,64,8,22,4,0,0,0,0,0,0,0,0,0,51
2020-09-19,1,bocheński,455,30,400,3,126,13,240,0,12,17,0,0,26,0,0,18
2020-09-19,2,brzeski,164,2,145,3,33,50,9,2,1,0,0,0,0,21,0,45
2020-09-19,3,chrzanowski,106,4,72,1,38,5,0,0,16,0,0,0,2,0,0,44
2020-09-19,4,dąbrowski,51,0,47,2,38,1,0,0,0,0,0,0,0,0,0,10
2020-09-19,5,gorlicki,155,2,143,2,84,5,0,0,0,5,0,0,13,0,0,46
2020-09-19,6,krakowski,500,4,361,6,138,33,1,0,5,2,0,0,2,4,0,309
2020-09-19,7,limanowski,631,8,486,0,357,29,0,0,0,3,0,0,0,0,1,241
2020-09-19,8,miechowski,79,0,46,0,26,0,0,0,0,0,0,0,0,0,0,53
2020-09-19,9,myślenicki,429,0,322,0,183,24,0,0,70,3,0,0,2,0,0,147
2020-09-19,10,nowosądecki,1337,20,945,7,851,47,64,1,276,4,0,0,19,0,0,68
2020-09-19,11,nowotarski,768,14,515,2,345,70,1,0,16,7,0,0,0,0,1,326
2020-09-19,12,olkuski,123,0,64,4,15,8,0,0,39,7,0,0,0,0,0,50
2020-09-19,13,oświęcimski,414,8,369,2,212,17,0,0,0,0,0,0,0,0,0,183
2020-09-19,14,proszowicki,62,3,35,2,8,7,22,0,0,0,0,0,0,0,0,23
2020-09-19,15,suski,314,2,275,2,142,5,0,0,55,2,0,0,19,0,0,89
2020-09-19,16,tarnowski,293,9,263,6,162,3,56,0,0,0,0,0,0,0,0,66
2020-09-19,17,tatrzański,339,4,276,2,175,13,0,0,27,15,0,0,0,0,0,107
2020-09-19,18,wadowicki,348,7,254,0,188,28,1,0,9,1,0,0,0,0,0,121
2020-09-19,19,wielicki,314,6,275,1,232,9,0,0,2,0,0,0,0,0,0,70
2020-09-19,20,m. Kraków,1955,32,1576,33,470,164,3,0,25,4,0,0,34,32,0,1190
2020-09-19,21,m. Nowy Sącz,518,14,353,3,282,19,105,0,102,0,0,0,7,0,0,0
2020-09-19,22,m. Tarnów,87,1,64,8,22,4,0,0,0,0,0,0,0,0,0,53
2020-09-20,1,bocheński,456,30,400,3,126,13,240,0,12,17,0,0,26,0,0,19
2020-09-20,2,brzeski,165,2,145,3,33,50,9,2,1,0,0,0,0,21,0,46
2020-09-20,3,chrzanowski,106,4,72,1,38,5,0,0,16,0,0,0,2,0,0,44
2020-09-20,4,dąbrowski,53,0,47,2,38,1,0,0,0,0,0,0,0,0,0,12
2020-09-20,5,gorlicki,155,2,143,2,84,5,0,0,0,5,0,0,13,0,0,46
2020-09-20,6,krakowski,503,4,366,6,139,33,1,0,5,2,0,0,2,4,0,311
2020-09-20,7,limanowski,642,8,486,0,357,29,2,0,0,3,0,0,0,0,1,250
2020-09-20,8,miechowski,79,0,46,0,26,0,0,0,0,0,0,0,0,0,0,53
2020-09-20,9,myślenicki,442,0,323,0,187,24,0,0,70,3,0,0,2,0,0,156
2020-09-20,10,nowosądecki,1346,20,945,7,860,47,64,1,276,4,0,0,19,0,0,68
2020-09-20,11,nowotarski,787,15,515,2,351,71,2,0,16,7,0,0,0,0,1,337
2020-09-20,12,olkuski,129,0,65,4,15,8,0,0,39,8,0,0,0,0,0,55
2020-09-20,13,oświęcimski,415,8,369,2,212,17,0,0,0,0,0,0,0,0,0,184
2020-09-20,14,proszowicki,62,3,37,2,8,7,22,0,0,0,0,0,0,0,0,23
2020-09-20,15,suski,320,2,276,2,145,5,NA,NA,55,2,NA,NA,19,NA,NA,92
2020-09-20,16,tarnowski,296,9,263,6,162,3,56,0,0,0,0,0,0,0,0,69
2020-09-20,17,tatrzański,347,4,278,2,175,13,2,0,27,18,0,0,0,0,0,110
2020-09-20,18,wadowicki,349,7,254,0,189,28,1,0,9,1,0,0,0,0,0,121
2020-09-20,19,wielicki,314,6,276,1,232,9,0,0,2,0,0,0,0,0,0,70
2020-09-20,20,m. Kraków,1970,33,1604,33,474,169,3,0,25,4,0,0,34,32,0,1196
2020-09-20,21,m. Nowy Sącz,522,14,377,3,286,19,105,0,102,0,0,0,7,0,0,0
2020-09-20,22,m. Tarnów,87,1,72,8,22,4,0,0,0,0,0,0,0,0,0,53
2020-09-21,1,bocheński,457,30,400,3,126,13,240,0,12,17,0,0,26,0,0,20
2020-09-21,2,brzeski,165,2,145,3,33,50,9,2,1,0,0,0,0,21,0,46
2020-09-21,3,chrzanowski,106,4,76,1,38,5,0,0,16,0,0,0,2,0,0,44
2020-09-21,4,dąbrowski,53,0,47,2,38,1,0,0,0,0,0,0,0,0,0,12
2020-09-21,5,gorlicki,156,2,143,2,84,5,0,0,0,5,0,0,13,0,0,47
2020-09-21,6,krakowski,510,4,369,6,140,33,1,0,5,2,0,0,2,4,0,317
2020-09-21,7,limanowski,651,8,486,0,357,29,2,0,0,3,0,0,0,0,1,259
2020-09-21,8,miechowski,79,0,51,0,26,0,0,0,0,0,0,0,0,0,0,53
2020-09-21,9,myślenicki,451,0,323,0,188,24,0,0,70,4,0,0,2,0,0,163
2020-09-21,10,nowosądecki,1362,20,957,7,873,47,64,1,277,6,0,0,19,0,0,68
2020-09-21,11,nowotarski,787,15,515,2,351,71,2,0,16,7,0,0,0,0,1,337
2020-09-21,12,olkuski,131,0,66,4,15,8,0,0,40,8,0,0,0,0,0,56
2020-09-21,13,oświęcimski,418,8,369,2,212,17,0,0,0,0,0,0,0,0,0,187
2020-09-21,14,proszowicki,62,3,37,2,8,7,22,0,0,0,0,0,0,0,0,23
2020-09-21,15,suski,324,3,280,2,147,5,0,0,55,2,0,0,19,0,0,94
2020-09-21,16,tarnowski,296,9,263,6,162,3,56,0,0,0,0,0,0,0,0,69
2020-09-21,17,tatrzański,348,4,279,2,175,13,2,0,27,18,0,0,0,0,0,111
2020-09-21,18,wadowicki,351,7,254,0,189,28,1,0,9,1,0,0,0,0,0,123
2020-09-21,19,wielicki,314,6,276,1,232,9,0,0,2,0,0,0,0,0,0,70
2020-09-21,20,m. Kraków,1992,34,1606,33,476,169,3,0,25,4,0,0,34,32,0,1216
2020-09-21,21,m. Nowy Sącz,528,14,382,3,290,20,106,0,102,0,0,0,7,0,0,0
2020-09-21,22,m. Tarnów,87,1,72,8,22,4,0,0,0,0,0,0,0,0,0,53
2020-09-22,1,bocheński,458,30,401,3,126,13,240,0,12,17,0,0,26,0,0,21
2020-09-22,2,brzeski,165,2,145,3,33,50,9,2,1,0,0,0,0,21,0,46
2020-09-22,3,chrzanowski,107,4,77,1,38,5,0,0,16,0,0,0,2,0,0,45
2020-09-22,4,dąbrowski,53,0,49,2,38,1,0,0,0,0,0,0,0,0,0,12
2020-09-22,5,gorlicki,157,2,143,2,84,5,0,0,0,5,0,0,13,0,0,48
2020-09-22,6,krakowski,520,4,384,6,144,33,1,0,5,3,0,0,2,4,0,322
2020-09-22,7,limanowski,657,8,493,0,357,29,2,0,0,3,0,0,0,0,1,265
2020-09-22,8,miechowski,79,0,57,0,26,0,0,0,0,0,0,0,0,0,0,53
2020-09-22,9,myślenicki,466,0,333,0,188,24,0,0,71,4,0,0,2,0,0,177
2020-09-22,10,nowosądecki,1364,20,996,7,875,47,64,1,277,6,0,0,19,0,0,68
2020-09-22,11,nowotarski,815,18,527,2,351,72,23,0,18,7,0,0,0,0,1,341
2020-09-22,12,olkuski,132,0,71,4,15,8,0,0,41,8,0,0,0,0,0,56
2020-09-22,13,oświęcimski,418,8,379,2,212,17,0,0,0,0,0,0,0,0,0,187
2020-09-22,14,proszowicki,62,3,38,2,8,7,22,0,0,0,0,0,0,0,0,23
2020-09-22,15,suski,335,3,286,2,150,5,0,0,60,2,0,0,19,0,0,97
2020-09-22,16,tarnowski,297,9,274,6,162,3,56,0,0,0,0,0,0,0,0,70
2020-09-22,17,tatrzański,349,4,282,2,175,13,2,0,27,18,0,0,0,0,0,112
2020-09-22,18,wadowicki,361,7,258,0,189,28,1,0,9,1,0,0,0,0,0,133
2020-09-22,19,wielicki,321,6,276,1,232,9,0,0,2,0,0,0,0,0,0,77
2020-09-22,20,m. Kraków,2007,35,1661,33,478,172,3,0,25,5,0,0,34,32,0,1225
2020-09-22,21,m. Nowy Sącz,530,14,383,3,292,20,106,0,102,0,0,0,7,0,0,0
2020-09-22,22,m. Tarnów,87,1,80,8,22,4,0,0,0,0,0,0,0,0,0,53
2020-09-23,1,bocheński,462,30,402,3,126,13,240,0,12,17,0,0,28,0,0,23
2020-09-23,2,brzeski,165,2,146,3,33,50,9,2,1,0,0,0,0,21,0,46
2020-09-23,3,chrzanowski,111,4,80,1,38,6,0,0,16,0,0,0,2,0,0,48
2020-09-23,4,dąbrowski,55,0,49,2,38,1,0,0,0,0,0,0,0,0,0,14
2020-09-23,5,gorlicki,157,2,143,2,84,5,0,0,0,5,0,0,13,0,0,48
2020-09-23,6,krakowski,532,4,394,6,150,33,1,0,5,3,0,0,2,4,0,328
2020-09-23,7,limanowski,661,8,497,0,357,29,3,0,0,4,0,0,0,0,1,267
2020-09-23,8,miechowski,79,0,57,0,26,0,0,0,0,0,0,0,0,0,0,53
2020-09-23,9,myślenicki,477,0,342,0,190,25,0,0,71,4,0,0,2,0,0,185
2020-09-23,10,nowosądecki,1374,22,1063,7,884,47,64,1,277,6,0,0,20,0,0,68
2020-09-23,11,nowotarski,831,18,534,2,352,74,23,0,18,7,0,0,0,0,1,354
2020-09-23,12,olkuski,137,0,77,4,15,8,0,0,43,8,0,0,0,0,0,59
2020-09-23,13,oświęcimski,422,8,382,2,212,17,0,0,0,0,0,0,0,0,0,191
2020-09-23,14,proszowicki,64,3,38,2,8,7,22,0,0,0,0,0,0,0,0,25
2020-09-23,15,suski,340,3,286,2,152,5,0,0,60,2,0,0,19,0,0,100
2020-09-23,16,tarnowski,298,9,274,6,162,3,56,NA,0,0,0,0,0,0,0,71
2020-09-23,17,tatrzański,357,4,284,2,175,13,2,0,27,18,0,0,0,0,0,120
2020-09-23,18,wadowicki,364,7,264,0,189,29,1,0,9,1,0,0,0,0,0,135
2020-09-23,19,wielicki,321,6,276,1,232,9,0,0,2,0,0,0,0,0,0,77
2020-09-23,20,m. Kraków,2049,36,1679,33,479,179,3,0,25,5,0,0,34,32,0,1259
2020-09-23,21,m. Nowy Sącz,532,15,384,3,293,20,106,0,103,0,0,0,7,0,0,0
2020-09-23,22,m. Tarnów,87,1,80,8,22,4,0,0,0,0,0,0,0,0,0,53
2020-09-24,1,bocheński,464,30,402,3,126,13,240,0,12,17,0,0,29,0,0,24
2020-09-24,2,brzeski,165,2,146,3,33,50,9,2,1,0,0,0,0,21,0,46
2020-09-24,3,chrzanowski,116,4,82,1,38,6,0,0,16,0,0,0,4,0,0,51
2020-09-24,4,dąbrowski,55,0,49,2,38,1,0,0,0,0,0,0,0,0,0,14
2020-09-24,5,gorlicki,158,2,145,2,84,6,0,0,0,5,0,0,13,0,0,48
2020-09-24,6,krakowski,549,5,414,6,151,35,1,0,5,4,0,0,2,4,0,341
2020-09-24,7,limanowski,690,8,497,0,359,29,9,0,0,6,0,0,0,0,1,286
2020-09-24,8,miechowski,82,0,59,0,26,0,0,0,0,0,0,0,0,0,0,56
2020-09-24,9,myślenicki,487,0,346,0,190,25,0,0,72,4,0,0,2,0,0,194
2020-09-24,10,nowosądecki,1380,22,1092,7,888,48,64,1,278,6,0,0,20,0,0,68
2020-09-24,11,nowotarski,850,18,554,2,354,74,23,0,18,7,0,0,0,0,1,371
2020-09-24,12,olkuski,141,0,81,4,15,8,0,0,45,9,0,0,0,0,0,60
2020-09-24,13,oświęcimski,424,8,383,2,213,17,0,0,0,0,0,0,0,0,0,192
2020-09-24,14,proszowicki,67,3,42,2,8,7,25,0,0,0,0,0,0,0,0,25
2020-09-24,15,suski,352,3,289,2,154,5,0,0,60,2,0,0,19,0,0,110
2020-09-24,16,tarnowski,301,9,274,6,162,3,56,0,0,0,0,0,0,0,0,74
2020-09-24,17,tatrzański,373,4,295,2,176,13,8,0,28,19,0,0,0,0,0,127
2020-09-24,18,wadowicki,369,7,268,0,189,29,1,0,12,1,0,0,0,0,0,137
2020-09-24,19,wielicki,329,6,287,1,232,9,0,0,2,0,0,0,0,0,0,85
2020-09-24,20,m. Kraków,2084,36,1691,33,480,180,3,0,25,6,0,0,34,32,0,1291
2020-09-24,21,m. Nowy Sącz,534,15,391,3,295,20,106,0,103,0,0,0,7,0,0,0
2020-09-24,22,m. Tarnów,88,1,81,8,22,4,0,0,0,0,0,0,0,0,0,54
2020-09-25,1,bocheński,468,30,402,3,126,13,240,0,12,17,0,0,30,0,0,27
2020-09-25,2,brzeski,167,2,146,3,33,50,10,2,1,0,0,0,0,21,0,47
2020-09-25,3,chrzanowski,123,4,83,1,39,6,0,0,16,0,0,0,7,0,0,54
2020-09-25,4,dąbrowski,56,0,49,2,38,1,0,0,0,0,0,0,0,0,0,15
2020-09-25,5,gorlicki,158,2,146,2,84,6,0,0,0,5,0,0,13,0,0,48
2020-09-25,6,krakowski,574,5,428,6,156,38,1,0,5,4,0,0,2,4,0,358
2020-09-25,7,limanowski,704,8,497,0,363,29,10,0,0,8,0,0,0,0,1,293
2020-09-25,8,miechowski,85,0,61,0,27,0,0,0,0,0,0,0,0,0,0,58
2020-09-25,9,myślenicki,523,0,353,0,196,25,0,0,72,4,0,0,2,0,0,224
2020-09-25,10,nowosądecki,1396,22,1156,7,893,52,64,1,280,11,0,0,20,0,0,68
2020-09-25,11,nowotarski,877,18,573,2,355,74,23,0,18,7,0,0,0,0,1,397
2020-09-25,12,olkuski,149,0,85,4,15,8,0,0,46,11,0,0,0,0,0,65
2020-09-25,13,oświęcimski,429,8,391,2,214,17,0,0,0,0,0,0,0,0,0,196
2020-09-25,14,proszowicki,69,3,42,2,8,8,25,0,0,0,0,0,0,0,0,26
2020-09-25,15,suski,355,3,292,2,156,5,0,0,60,2,0,0,19,0,0,111
2020-09-25,16,tarnowski,302,9,274,6,162,3,56,0,0,0,0,0,0,0,0,75
2020-09-25,17,tatrzański,384,4,295,2,176,13,12,0,28,22,0,0,0,0,0,131
2020-09-25,18,wadowicki,384,7,270,0,190,29,2,0,12,1,0,0,0,0,0,150
2020-09-25,19,wielicki,335,6,295,1,232,9,0,0,2,0,0,0,0,0,0,91
2020-09-25,20,m. Kraków,2135,37,1713,33,488,190,3,0,25,6,0,0,34,32,0,1324
2020-09-25,21,m. Nowy Sącz,538,15,404,3,295,23,106,0,103,1,0,0,7,0,0,0
2020-09-25,22,m. Tarnów,88,1,81,8,22,4,0,0,0,0,0,0,0,0,0,54
2020-09-26,1,bocheński,473,30,403,3,128,13,240,0,12,18,0,0,31,0,0,28
2020-09-26,2,brzeski,167,2,148,3,33,50,10,2,1,0,0,0,0,21,0,47
2020-09-26,3,chrzanowski,126,4,84,1,39,7,0,0,16,0,0,0,7,0,0,56
2020-09-26,4,dąbrowski,59,0,49,2,38,1,0,0,0,0,0,0,0,0,0,18
2020-09-26,5,gorlicki,158,2,146,2,84,6,0,0,0,5,0,0,13,0,0,48
2020-09-26,6,krakowski,590,5,449,6,162,39,1,0,5,4,0,0,2,4,0,367
2020-09-26,7,limanowski,729,9,500,0,365,29,24,0,0,8,0,0,0,0,1,302
2020-09-26,8,miechowski,95,0,61,0,29,0,0,0,0,0,0,0,0,0,0,66
2020-09-26,9,myślenicki,543,0,358,0,199,25,5,0,72,5,0,0,2,0,0,235
2020-09-26,10,nowosądecki,1407,22,1188,7,898,54,64,1,283,12,0,0,20,0,0,68
2020-09-26,11,nowotarski,905,19,573,2,358,74,23,0,21,7,0,0,0,0,1,419
2020-09-26,12,olkuski,154,0,89,4,15,8,0,0,46,11,0,0,0,0,0,70
2020-09-26,13,oświęcimski,437,8,391,2,214,17,0,0,0,0,0,0,0,0,0,204
2020-09-26,14,proszowicki,70,3,42,2,8,8,26,0,0,0,0,0,0,0,0,26
2020-09-26,15,suski,361,3,299,2,159,5,0,0,60,3,0,0,19,0,0,113
2020-09-26,16,tarnowski,305,9,274,6,162,3,56,0,0,0,0,0,0,0,0,78
2020-09-26,17,tatrzański,409,5,300,2,177,30,17,0,28,23,0,0,0,0,0,132
2020-09-26,18,wadowicki,403,7,277,0,190,29,12,0,12,1,0,0,0,0,0,159
2020-09-26,19,wielicki,347,6,296,1,232,9,0,0,2,0,0,0,0,0,0,103
2020-09-26,20,m. Kraków,2191,37,1730,33,494,191,3,4,38,6,0,0,34,32,0,1356
2020-09-26,21,m. Nowy Sącz,539,16,431,3,295,24,106,0,103,1,0,0,7,0,0,0
2020-09-26,22,m. Tarnów,90,1,81,8,22,4,0,0,0,0,0,0,0,0,0,56
2020-09-27,1,bocheński,476,30,403,3,128,13,240,0,12,18,0,0,31,0,0,31
2020-09-27,2,brzeski,168,2,148,3,33,50,11,2,1,0,0,0,0,21,0,47
2020-09-27,3,chrzanowski,126,4,84,1,39,7,0,0,16,0,0,0,7,0,0,56
2020-09-27,4,dąbrowski,60,0,49,2,38,1,0,0,0,0,0,0,0,0,0,19
2020-09-27,5,gorlicki,161,2,146,2,84,7,0,0,0,5,0,0,13,0,0,50
2020-09-27,6,krakowski,596,5,471,6,165,39,1,0,5,4,0,0,2,4,0,370
2020-09-27,7,limanowski,737,9,500,0,365,29,26,0,0,8,0,0,0,0,1,308
2020-09-27,8,miechowski,96,0,62,0,29,0,0,0,0,0,0,0,0,0,0,67
2020-09-27,9,myślenicki,556,0,377,0,204,25,5,0,72,6,0,0,2,0,0,242
2020-09-27,10,nowosądecki,1417,22,1203,7,903,55,64,1,283,15,0,0,20,0,0,69
2020-09-27,11,nowotarski,931,19,588,2,368,74,23,0,23,7,0,0,0,0,1,433
2020-09-27,12,olkuski,157,0,96,4,15,8,0,0,49,11,0,0,0,0,0,70
2020-09-27,13,oświęcimski,445,8,391,2,216,17,0,0,0,0,0,0,0,0,0,210
2020-09-27,14,proszowicki,70,3,44,2,8,8,26,0,0,0,0,0,0,0,0,26
2020-09-27,15,suski,361,3,300,2,159,5,0,0,60,3,0,0,19,0,0,113
